"DATE_TIME","AIRTEMP","RH_AVG","DEWPT","WS","GHI","DNI","DIFF","POA"
"2023-06-03 09:10:00",21.33,74.66,16.67,1.325,177.6,0,177.6,165.7
"2023-06-03 09:20:00",20.83,77.48,16.77,1.809,264.4,0,264.4,253
"2023-06-03 09:30:00",20.46,78.56,16.63,2.749,181.3,0,181.3,199.7
"2023-06-03 09:40:00",20.21,78.77,16.42,1.387,186.7,0,186.7,191.8
"2023-06-03 09:50:00",20.17,77.26,16.08,1.985,159.2,0.1,159.1,209.7
"2023-06-03 10:00:00",20.25,76.83,16.06,1.373,136.3,0,136.3,167.1
"2023-06-03 10:10:00",20.49,76.05,16.14,0.993,171,0,171,171.4
"2023-06-03 10:20:00",20.58,76.07,16.24,1.223,104.4,0,104.4,129.3
"2023-06-03 10:30:00",19.99,77.97,16.05,2.299,45.5,0,45.5,56
"2023-06-03 10:40:00",19.21,80.3,15.74,1.64,60.2,0,60.2,76.92
"2023-06-03 10:50:00",18.94,81,15.62,2.441,572.4,41.8,537.1,672.4
"2023-06-03 11:00:00",19.75,77.77,15.78,1.899,562.2,52.9,516.8,605.1
"2023-06-03 11:10:00",20.35,74.74,15.74,1.201,243.4,0,243.4,270.6
"2023-06-03 11:20:00",20.03,76.05,15.7,2.266,304.6,0,304.6,330.4
"2023-06-03 11:30:00",19.93,76.21,15.63,1.659,212.2,0,212.2,221.2
"2023-06-03 11:40:00",19.83,76.12,15.52,2.084,254.8,0,254.8,275.8
"2023-06-03 11:50:00",19.72,76.39,15.47,1.6,181.7,0,181.7,206.9
"2023-06-03 12:00:00",19.92,75.95,15.56,1.218,158.2,0,158.2,166.3
"2023-06-03 12:10:00",19.54,76.34,15.29,1.779,121.7,0,121.7,148
"2023-06-03 12:20:00",19.1,78.03,15.2,1.466,133.2,0,133.2,147.7
"2023-06-03 12:30:00",19.01,77.73,15.05,2.381,140,0,140,163.2
"2023-06-03 12:40:00",18.78,78.11,14.9,2.347,173.5,0,173.5,191.9
"2023-06-03 12:50:00",19.04,77.04,14.94,1.327,195.5,0,195.5,202.3
"2023-06-03 13:00:00",19.05,76.38,14.82,1.677,182.7,0,182.7,193.6
"2023-06-03 13:10:00",18.99,75.5,14.58,1.975,198.5,0,198.5,206.1
"2023-06-03 13:20:00",18.72,76.16,14.45,1.998,159.2,0,159.2,169
"2023-06-03 13:30:00",18.65,76.12,14.37,2.51,159.5,0,159.5,169.7
"2023-06-03 13:40:00",18.39,76.57,14.21,2.603,281.4,1.4,280.1,326.2
"2023-06-03 13:50:00",18.84,75,14.33,2.114,226.1,0,226.1,245.3
"2023-06-03 14:00:00",19.07,73.69,14.28,2.364,356.2,0.3,355.9,397.8
"2023-06-03 14:10:00",19.4,72.24,14.28,2.76,353.1,0.4,352.8,369.8
"2023-06-03 14:20:00",19.55,71.19,14.2,2.91,530.3,14.2,517.5,516.1
"2023-06-03 14:30:00",20.28,68.51,14.31,1.094,334.6,0.6,334.1,391.3
"2023-06-03 14:40:00",20.42,67.31,14.17,1.671,545,7.5,538.4,567.6
"2023-06-03 14:50:00",20.41,66.61,14,2.11,364.1,1.4,362.9,406.8
"2023-06-03 15:00:00",20.19,66.73,13.83,2.451,233,0,233,273.4
"2023-06-03 15:10:00",19.85,67.88,13.77,2.018,250.5,0,250.5,273.2
"2023-06-03 15:20:00",19.94,67.53,13.77,1.741,170.4,0,170.4,193.8
"2023-06-03 15:30:00",20.12,66.63,13.73,1.253,318.8,0.1,318.7,397
"2023-06-03 15:40:00",20.57,64.05,13.55,1.784,291.2,0,291.2,324.7
"2023-06-03 15:50:00",20.63,63.84,13.56,1.275,179.4,0,179.4,210.6
"2023-06-03 16:00:00",20.26,64.4,13.35,1.471,156.6,0,156.6,182.8
"2023-06-03 16:10:00",20.01,65.16,13.28,0.998,162.4,0,162.4,200.5
"2023-06-03 16:20:00",20.23,64.42,13.32,1.222,122.3,0,122.3,150.9
"2023-06-03 16:30:00",19.32,68.27,13.35,2.381,173.4,0,173.4,183.5
"2023-06-03 16:40:00",18.69,69.97,13.12,1.619,130.3,0,130.3,139.4
"2023-06-03 16:50:00",18.63,69.96,13.06,1.333,101.3,0,101.3,97.1
"2023-06-03 17:00:00",18.47,70.15,12.95,1.551,72.5,0,72.5,85.5
"2023-06-03 17:10:00",18.11,71.39,12.87,0.979,55.2,0,55.2,54.67
"2023-06-03 17:20:00",17.78,72.74,12.84,1.488,76.7,0,76.7,86
"2023-06-03 17:30:00",17.56,73.72,12.83,1.001,41.2,0,41.2,43.83
"2023-06-03 17:40:00",17.38,74.28,12.77,0.952,32.7,0,32.7,38.33
"2023-06-03 17:50:00",16.89,76.03,12.66,1.51,36.8,0,36.8,39.67
"2023-06-03 18:00:00",16.65,76.73,12.56,1.062,35.1,0,35.1,40.83
"2023-06-03 18:10:00",16.45,77.01,12.42,1.162,70.1,0,70.1,68.75
"2023-06-03 18:20:00",16.38,76.83,12.31,1.38,54.2,0,54.2,70.08
"2023-06-03 18:30:00",16.35,76.78,12.28,0.806,44.5,0,44.5,40.67
"2023-06-03 18:40:00",16.35,76.43,12.21,1.149,45.1,0,45.1,52.92
"2023-06-03 18:50:00",16.25,76.37,12.11,0.898,42.2,0,42.2,42.92
"2023-06-03 19:00:00",16.14,76.17,11.96,1.009,39.5,0,39.5,39.33
"2023-06-03 19:10:00",15.96,77,11.95,1.48,32,0,32,33.33
"2023-06-03 19:20:00",15.91,77.53,12.01,0.756,9.9,0,9.9,9.25
"2023-06-03 19:30:00",15.95,77.64,12.07,0.645,8.7,0,8.7,8.17
"2023-06-03 19:40:00",15.88,78.21,12.11,0.848,16.6,0,16.6,18
"2023-06-03 19:50:00",15.87,78.47,12.14,1.666,37.8,0,37.8,39
"2023-06-03 20:00:00",15.85,78.54,12.13,1.492,18.7,0,18.7,19.08
"2023-06-03 20:10:00",15.83,78.22,12.06,1.537,7,0,7,8
"2023-06-03 20:20:00",15.73,78.53,12.02,1.727,2,0,2,2.417
"2023-06-03 20:30:00",15.78,78.28,12.02,1.329,0,0,0,1
"2023-06-03 20:40:00",15.79,78.34,12.05,1.387,0,0,0,0
"2023-06-03 20:50:00",15.79,78.23,12.02,1.726,0,0,0,0
"2023-06-03 21:00:00",15.85,77.9,12.02,1.532,0,0,0,0
"2023-06-03 21:10:00",15.88,77.66,11.99,0.822,0,0,0,0
"2023-06-03 21:20:00",16.18,71.43,11.01,0.398,0,0,0,0
"2023-06-03 21:30:00",16.38,69.08,10.71,0.471,0,0,0,0
"2023-06-03 21:40:00",16.31,68.58,10.53,0.482,0,0,0,0
"2023-06-03 21:50:00",16.06,68.26,10.23,0.43,0,0,0,0
"2023-06-03 22:00:00",15.87,68.58,10.12,0.7,0,0,0,0
"2023-06-03 22:10:00",15.73,68.66,10,0.587,0,0,0,0
"2023-06-03 22:20:00",15.68,68.88,10,0.36,0,0,0,0
"2023-06-03 22:30:00",15.67,69.1,10.03,0.364,0,0,0,0
"2023-06-03 22:40:00",15.52,69.13,9.9,0.435,0,0,0,0
"2023-06-03 22:50:00",15.36,69.27,9.77,0.467,0,0,0,0
"2023-06-03 23:00:00",15.28,69.23,9.69,0.67,0,0,0,0
"2023-06-03 23:10:00",15.14,69.44,9.6,0.494,0,0,0,0
"2023-06-03 23:20:00",15,69.41,9.46,0.53,0,0,0,0
"2023-06-03 23:30:00",14.86,69.46,9.33,0.421,0,0,0,0
"2023-06-03 23:40:00",14.75,69.47,9.24,0.338,0,0,0,0
"2023-06-03 23:50:00",14.57,69.75,9.12,0.373,0,0,0,0
"2023-06-04 00:00:00",14.28,70.36,8.98,0.394,0,0,0,0
"2023-06-04 00:10:00",14.02,71.16,8.9,0.457,0,0,0,0
"2023-06-04 00:20:00",13.93,71.29,8.83,0.547,0,0,0,0
"2023-06-04 00:30:00",13.95,70.43,8.67,0.446,0,0,0,0
"2023-06-04 00:40:00",13.81,69.9,8.42,0.655,0,0,0,0
"2023-06-04 00:50:00",13.75,69.89,8.37,0.342,0,0,0,0
"2023-06-04 01:00:00",13.7,69.75,8.29,0.374,0,0,0,0
"2023-06-04 01:10:00",13.69,69.97,8.33,0.252,0,0,0,0
"2023-06-04 01:20:00",13.56,70.13,8.24,0.151,0,0,0,0
"2023-06-04 01:30:00",13.34,70.44,8.09,0.1,0,0,0,0
"2023-06-04 01:40:00",13.09,70.53,7.869,0.232,0,0,0,0
"2023-06-04 01:50:00",12.91,70.41,7.672,0.227,0,0,0,0
"2023-06-04 02:00:00",12.76,69.97,7.435,0.084,0,0,0,0
"2023-06-04 02:10:00",12.61,70.19,7.33,0.233,0,0,0,0
"2023-06-04 02:20:00",12.47,70.1,7.182,0.102,0,0,0,0
"2023-06-04 02:30:00",12.25,72.55,7.478,0.136,0,0,0,0
"2023-06-04 02:40:00",11.95,74.55,7.581,0.126,0,0,0,0
"2023-06-04 02:50:00",11.71,75.54,7.54,0.273,0,0,0,0
"2023-06-04 03:00:00",11.54,75.96,7.455,0.22,0,0,0,0
"2023-06-04 03:10:00",11.36,76.26,7.34,0.215,0,0,0,0
"2023-06-04 03:20:00",11.18,76.8,7.269,0.151,0,0,0,0
"2023-06-04 03:30:00",11.01,77.18,7.177,0.214,0,0,0,0
"2023-06-04 03:40:00",10.86,77.53,7.103,0.084,0,0,0,0
"2023-06-04 03:50:00",10.7,78.21,7.066,0.107,0,0,0,0
"2023-06-04 04:00:00",10.6,78.48,7.028,0.13,0,0,0,0
"2023-06-04 04:10:00",10.45,79.08,6.993,0.102,0,0,0,0
"2023-06-04 04:20:00",10.29,79.43,6.899,0.343,0,0,0,0
"2023-06-04 04:30:00",10.15,79.4,6.76,0.189,0,0,0,0
"2023-06-04 04:40:00",10.04,79.39,6.646,0.173,0,0,0,0
"2023-06-04 04:50:00",9.96,79.29,6.551,0.265,0,0,0,0
"2023-06-04 05:00:00",9.82,79.48,6.451,0.04,0,0,0,0
"2023-06-04 05:10:00",9.68,80.1,6.42,0.164,0,0,0,0
"2023-06-04 05:20:00",9.59,80.7,6.444,0.055,0,0,0,1
"2023-06-04 05:30:00",9.47,81.2,6.422,0.027,1.8,0,1.8,3
"2023-06-04 05:40:00",9.37,81.7,6.413,0.003,4.2,0,4.2,6
"2023-06-04 05:50:00",9.04,82.2,6.183,0,8,0,8,10
"2023-06-04 06:00:00",8.85,84.4,6.372,0.018,12.2,0,12.2,15
"2023-06-04 06:10:00",9.07,84.1,6.531,0.033,16.6,0,16.6,20
"2023-06-04 06:20:00",9.22,83.4,6.562,0.122,21,0,21,24.83
"2023-06-04 06:30:00",9.38,83,6.652,0.227,24.5,0,24.5,29
"2023-06-04 06:40:00",9.56,82.4,6.72,0.231,28.7,0,28.7,33
"2023-06-04 06:50:00",9.69,81.8,6.739,0.602,36.1,0,36.1,39.25
"2023-06-04 07:00:00",9.99,79.33,6.578,0.377,50.4,0,50.4,52
"2023-06-04 07:10:00",10.27,76.51,6.328,0.123,44,0,44,51.25
"2023-06-04 07:20:00",10.51,74.45,6.164,0.022,45,0,45,52
"2023-06-04 07:30:00",10.91,71.88,6.048,0.397,47,0,47,54
"2023-06-04 07:40:00",11.48,69.99,6.204,0.384,49.7,0,49.7,57
"2023-06-04 07:50:00",11.73,68.73,6.187,0.488,52,0,52,60
"2023-06-04 08:00:00",11.97,67.97,6.252,0.177,54,0,54,61
"2023-06-04 08:10:00",12.07,67.06,6.153,0.864,55,0,55,62
"2023-06-04 08:20:00",12.06,67.18,6.169,0.627,56,0,56,63.33
"2023-06-04 08:30:00",12.21,67.2,6.314,0.454,58,0,58,65
"2023-06-04 08:40:00",12.44,66.68,6.419,0.937,63,0,63,68.17
"2023-06-04 08:50:00",12.43,67,6.488,1.122,66.5,0,66.5,74
"2023-06-04 09:00:00",12.72,66.74,6.7,0.728,76,0,76,83
"2023-06-04 09:10:00",12.91,66.34,6.803,0.536,124.5,0,124.5,154.8
"2023-06-04 09:20:00",13.49,64.86,7.022,0.354,129.2,0,129.2,354.4
"2023-06-04 09:30:00",13.58,64.57,7.044,0.713,150.7,0,150.7,303.8
"2023-06-04 09:40:00",14.11,63.91,7.398,0.934,117.3,0,117.3,104.2
"2023-06-04 09:50:00",14.49,62.94,7.531,0.465,130.1,14.1,119.8,355
"2023-06-04 10:00:00",14.7,61.55,7.402,0.442,746.7,829.4,124.6,538.4
"2023-06-04 10:10:00",15.41,59.49,7.566,0.545,309.6,14.4,298.6,331.5
"2023-06-04 10:20:00",15.46,59.92,7.728,0.571,303.7,3.3,301.1,307.1
"2023-06-04 10:30:00",15.51,59.72,7.729,0.596,293,0.2,292.8,316.4
"2023-06-04 10:40:00",15.62,59.51,7.778,1.157,364.5,0.7,363.9,360.3
"2023-06-04 10:50:00",15.8,59.22,7.871,0.627,342.4,0.7,341.9,364.6
"2023-06-04 11:00:00",16.47,56.78,7.884,0.74,602.8,314.2,332.4,681.3
"2023-06-04 11:10:00",16.91,56.03,8.09,0.41,921.1,866.1,163.6,796.8
"2023-06-04 11:20:00",17.8,52.96,8.1,0.765,943.7,864.8,175.9,844
"2023-06-04 11:30:00",18.11,51.72,8.03,0.682,439,104.2,345.2,319.6
"2023-06-04 11:40:00",17.95,51.9,7.948,0.393,331.1,22,311.1,557.5
"2023-06-04 11:50:00",18.21,49.67,7.516,0.882,1205.9,858,416.3,884
"2023-06-04 12:00:00",18.69,46.36,6.977,1.087,215.3,0,215.3,231
"2023-06-04 12:10:00",18.73,48.05,7.523,0.66,531.3,179.3,363.5,666
"2023-06-04 12:20:00",18.86,45.8,6.928,0.864,1070.4,853.1,267.5,751.1
"2023-06-04 12:30:00",19.62,42.95,6.707,1.018,297.1,0,297.1,311.4
"2023-06-04 12:40:00",19.17,44.98,6.962,0.849,306.7,0.2,306.6,904
"2023-06-04 12:50:00",19.93,42.22,6.711,0.935,964.9,548.7,443.4,1029
"2023-06-04 13:00:00",19.8,40.34,5.957,1.479,292.8,1,291.8,334.5
"2023-06-04 13:10:00",20.31,40.59,6.495,0.775,684.9,300.2,399.8,868
"2023-06-04 13:20:00",20.52,39.64,6.342,1.25,275.8,4.8,271.3,1010
"2023-06-04 13:30:00",21.09,38.9,6.576,0.565,898.6,344.1,573.8,660.1
"2023-06-04 13:40:00",22.05,37.68,6.966,0.352,374.3,1.7,372.8,401.6
"2023-06-04 13:50:00",21.45,39.13,6.994,0.318,335.1,0,335.1,386.9
"2023-06-04 14:00:00",20.59,40.75,6.816,0.659,258.1,0,258.1,296
"2023-06-04 14:10:00",20.41,41.45,6.891,0.478,385.9,2,384.1,521.3
"2023-06-04 14:20:00",20.73,41.55,7.219,0.462,490,72.3,424.5,404
"2023-06-04 14:30:00",21,41.13,7.309,0.443,254.9,0,254.9,277.8
"2023-06-04 14:40:00",20.77,41.24,7.147,0.406,624.4,183.8,462.3,500.3
"2023-06-04 14:50:00",21.27,40.37,7.275,0.437,462,24,441.1,495.3
"2023-06-04 15:00:00",20.97,40.31,6.998,0.703,519.9,48,479,536.4
"2023-06-04 15:10:00",21.2,40.04,7.091,0.704,484.4,13.7,472.9,475.4
"2023-06-04 15:20:00",21.59,40.35,7.564,0.586,469.8,22.5,451.4,459.7
"2023-06-04 15:30:00",21.62,40.19,7.537,0.925,278.4,0.9,277.8,295.8
"2023-06-04 15:40:00",21.15,40.66,7.277,0.441,350.7,23.3,332.4,315.3
"2023-06-04 15:50:00",21.09,41.36,7.484,0.326,378.1,53.1,337.6,330.4
"2023-06-04 16:00:00",20.88,42.67,7.743,0.576,203.9,2.4,202.1,200.9
"2023-06-04 16:10:00",20.61,42.67,7.492,0.3,194.3,0,194.3,214.1
"2023-06-04 16:20:00",20.63,43.33,7.743,0.389,149.2,0,149.2,174.3
"2023-06-04 16:30:00",20.54,43.72,7.793,0.356,172.1,0.6,171.7,182.9
"2023-06-04 16:40:00",20.34,43.21,7.441,0.431,167.5,0,167.5,187.8
"2023-06-04 16:50:00",20.42,42.99,7.442,0.762,188,0,188,198.9
"2023-06-04 17:00:00",19.88,45.82,7.887,2.404,168.3,0,168.3,184
"2023-06-04 17:10:00",19.43,46.55,7.702,1.947,193.4,0,193.4,209.8
"2023-06-04 17:20:00",19.44,46.78,7.786,1.894,183.4,0.1,183.3,200.7
"2023-06-04 17:30:00",19.38,46.78,7.731,1.674,194.3,6.9,190.8,207.3
"2023-06-04 17:40:00",19.57,46.41,7.783,1.19,150.8,0.6,150.6,155.2
"2023-06-04 17:50:00",19.75,45.37,7.622,0.501,93.6,0,93.6,103.4
"2023-06-04 18:00:00",19.58,45.94,7.652,0.505,72.1,0,72.1,79
"2023-06-04 18:10:00",19.6,46.18,7.741,0.196,71.3,0,71.3,76
"2023-06-04 18:20:00",19.66,46.27,7.823,0.173,40.9,0,40.9,45.42
"2023-06-04 18:30:00",19.47,46.67,7.776,0.351,48,0,48,52.58
"2023-06-04 18:40:00",19.45,46.82,7.803,0.27,66.6,0,66.6,67
"2023-06-04 18:50:00",19.53,46.69,7.84,0.222,57,0,57,57.67
"2023-06-04 19:00:00",19.43,47.81,8.1,0.846,45,0,45,46
"2023-06-04 19:10:00",19.03,50.06,8.41,1.091,47.5,0,47.5,47.75
"2023-06-04 19:20:00",18.84,51.11,8.53,1.239,39.5,0,39.5,39.58
"2023-06-04 19:30:00",18.83,50.42,8.32,0.317,25.5,0,25.5,28.42
"2023-06-04 19:40:00",18.83,50.37,8.31,1.004,19.6,0,19.6,21.75
"2023-06-04 19:50:00",18.25,53.2,8.59,1.697,12,0,12,15
"2023-06-04 20:00:00",17.94,54.25,8.58,1.172,10,0,10,12
"2023-06-04 20:10:00",17.81,54.31,8.48,0.916,7,0,7,8
"2023-06-04 20:20:00",17.72,54.55,8.46,1.162,3,0,3,4
"2023-06-04 20:30:00",17.56,55.52,8.57,1.38,1,0,1,2
"2023-06-04 20:40:00",17.28,57.06,8.72,1.348,0,0,0,0
"2023-06-04 20:50:00",17.13,57.91,8.79,0.936,0,0,0,0
"2023-06-04 21:00:00",17.03,58.72,8.91,1.21,0,0,0,0
"2023-06-04 21:10:00",16.67,60.33,8.97,1.613,0,0,0,0
"2023-06-04 21:20:00",16.48,61.62,9.1,1.308,0,0,0,0
"2023-06-04 21:30:00",16.19,62.3,8.99,1.182,0,0,0,0
"2023-06-04 21:40:00",15.97,63.03,8.95,1.398,0,0,0,0
"2023-06-04 21:50:00",15.86,63.05,8.85,1.184,0,0,0,0
"2023-06-04 22:00:00",15.79,62.85,8.74,1.147,0,0,0,0
"2023-06-04 22:10:00",15.79,62.79,8.73,1.057,0,0,0,0
"2023-06-04 22:20:00",15.75,62.71,8.67,1.07,0,0,0,0
"2023-06-04 22:30:00",15.67,63.33,8.74,1.366,0,0,0,0
"2023-06-04 22:40:00",15.6,63.96,8.82,1.084,0,0,0,0
"2023-06-04 22:50:00",15.5,64.48,8.84,0.845,0,0,0,0
"2023-06-04 23:00:00",15.4,65,8.87,1.438,0,0,0,0
"2023-06-04 23:10:00",15.33,65.41,8.9,0.999,0,0,0,0
"2023-06-04 23:20:00",15.3,65.33,8.85,0.857,0,0,0,0
"2023-06-04 23:30:00",15.23,65,8.71,1.019,0,0,0,0
"2023-06-04 23:40:00",15.2,65.07,8.69,0.841,0,0,0,0
"2023-06-04 23:50:00",15.2,65.27,8.74,0.96,0,0,0,0
"2023-06-05 00:00:00",15.14,65.17,8.66,1.228,0,0,0,0
"2023-06-05 00:10:00",15.04,65.36,8.61,0.856,0,0,0,0
"2023-06-05 00:20:00",14.96,65.73,8.62,0.929,0,0,0,0
"2023-06-05 00:30:00",14.94,65.85,8.62,0.853,0,0,0,0
"2023-06-05 00:40:00",14.94,66.07,8.67,0.409,0,0,0,0
"2023-06-05 00:50:00",14.87,66.36,8.67,0.389,0,0,0,0
"2023-06-05 01:00:00",14.77,66.47,8.6,0.45,0,0,0,0
"2023-06-05 01:10:00",14.67,67.01,8.62,0.548,0,0,0,0
"2023-06-05 01:20:00",14.56,67.98,8.73,0.351,0,0,0,0
"2023-06-05 01:30:00",14.39,69.17,8.83,0.492,0,0,0,0
"2023-06-05 01:40:00",14.32,69.55,8.84,0.49,0,0,0,0
"2023-06-05 01:50:00",14.22,69.81,8.8,0.388,0,0,0,0
"2023-06-05 02:00:00",13.86,70.66,8.63,0.241,0,0,0,0
"2023-06-05 02:10:00",13.64,71.4,8.58,0.051,0,0,0,0
"2023-06-05 02:20:00",13.72,71.1,8.59,0.23,0,0,0,0
"2023-06-05 02:30:00",13.6,72.32,8.73,0.143,0,0,0,0
"2023-06-05 02:40:00",13.41,73.07,8.7,0.128,0,0,0,0
"2023-06-05 02:50:00",13.24,73.85,8.69,0.107,0,0,0,0
"2023-06-05 03:00:00",13.03,73.58,8.43,0.072,0,0,0,0
"2023-06-05 03:10:00",12.9,71.55,7.891,0.291,0,0,0,0
"2023-06-05 03:20:00",12.89,69.88,7.536,0.23,0,0,0,0
"2023-06-05 03:30:00",12.74,69.97,7.412,0.609,0,0,0,0
"2023-06-05 03:40:00",12.62,69.64,7.23,0.374,0,0,0,0
"2023-06-05 03:50:00",12.45,69.81,7.098,0.821,0,0,0,0
"2023-06-05 04:00:00",12.48,68.35,6.824,0.876,0,0,0,0
"2023-06-05 04:10:00",12.4,69.98,7.089,0.124,0,0,0,0
"2023-06-05 04:20:00",12.17,71.03,7.084,0.068,0,0,0,0
"2023-06-05 04:30:00",11.95,72.37,7.147,0.177,0,0,0,0
"2023-06-05 04:40:00",11.77,73.85,7.269,0.084,0,0,0,0
"2023-06-05 04:50:00",11.64,74.5,7.27,0.269,0,0,0,0
"2023-06-05 05:00:00",11.66,73.97,7.188,0.302,0,0,0,0
"2023-06-05 05:10:00",11.62,75.65,7.482,0.286,0,0,0,0
"2023-06-05 05:20:00",11.41,75.63,7.274,0.106,0,0,0,1
"2023-06-05 05:30:00",11.29,77.89,7.583,0.221,2,0,2,3.083
"2023-06-05 05:40:00",11.13,77.76,7.401,0.081,5,0,5,7
"2023-06-05 05:50:00",11,78.07,7.335,0.088,8.2,0,8.2,10.92
"2023-06-05 06:00:00",10.92,78.38,7.311,0.205,12,0,12,14.08
"2023-06-05 06:10:00",10.9,77.98,7.218,0.272,15.5,0,15.5,18
"2023-06-05 06:20:00",11.25,75.49,7.083,0.362,18.8,0,18.8,21.92
"2023-06-05 06:30:00",11.42,73.36,6.835,0.222,21,0,21,24
"2023-06-05 06:40:00",11.73,73.48,7.155,0.156,24,0,24,26
"2023-06-05 06:50:00",11.99,72.25,7.162,0.181,26,0,26,29
"2023-06-05 07:00:00",12.17,71.42,7.166,0.273,28.6,0,28.6,31
"2023-06-05 07:10:00",12.57,70.49,7.36,0.428,31,0,31,34
"2023-06-05 07:20:00",13.04,69.23,7.54,0.286,32.4,0,32.4,36.75
"2023-06-05 07:30:00",13.36,68.6,7.717,0.392,34,0,34,39
"2023-06-05 07:40:00",13.71,66.02,7.489,0.385,36,0,36,42
"2023-06-05 07:50:00",13.99,65.39,7.613,0.432,38,0,38,43
"2023-06-05 08:00:00",14.4,63.61,7.602,0.611,39,0,39,44.42
"2023-06-05 08:10:00",14.7,62.55,7.636,0.627,41,0,41,46
"2023-06-05 08:20:00",14.95,61.92,7.73,0.601,43,0,43,48
"2023-06-05 08:30:00",15.31,61.29,7.913,0.756,45,0,45,49
"2023-06-05 08:40:00",15.68,59.53,7.835,0.669,46.6,0,46.6,50
"2023-06-05 08:50:00",16.04,58.15,7.83,0.494,48.4,0,48.4,52
"2023-06-05 09:00:00",16.54,56.45,7.861,0.66,51.3,0,51.3,55
"2023-06-05 09:10:00",16.67,55.59,7.761,0.698,54,0,54,62.92
"2023-06-05 09:20:00",16.8,54.63,7.619,1.486,55,0,55,320.9
"2023-06-05 09:30:00",17.14,53.78,7.706,0.904,58,0,58,361.8
"2023-06-05 09:40:00",17.53,53.48,7.988,1.104,66.7,9.4,60,400.9
"2023-06-05 09:50:00",17.9,51.68,7.825,1.101,683,849.7,64,440.1
"2023-06-05 10:00:00",18.28,50.89,7.958,1.029,710.5,857.2,67.2,479.6
"2023-06-05 10:10:00",18.74,49.5,7.973,0.774,733.8,857,72.8,517.4
"2023-06-05 10:20:00",18.86,49,7.931,1.475,755.7,858.9,76,551.5
"2023-06-05 10:30:00",18.89,48.89,7.925,0.937,777.9,862.5,79,586.1
"2023-06-05 10:40:00",19.23,48.16,8.02,0.961,796.9,864,81.4,618.9
"2023-06-05 10:50:00",19.78,47.23,8.24,0.495,817.7,868.6,83.8,653.8
"2023-06-05 11:00:00",20.34,46.19,8.42,0.771,836.8,872.4,86.1,686.2
"2023-06-05 11:10:00",20.36,46.08,8.4,1.691,852.9,867.4,93.9,719.6
"2023-06-05 11:20:00",20.29,46.11,8.35,1.246,878.3,863.8,110.9,722.7
"2023-06-05 11:30:00",21.04,44.57,8.52,1.076,900.7,870.8,116.7,795
"2023-06-05 11:40:00",20.85,44.23,8.25,1.676,152.1,5.6,147,710.1
"2023-06-05 11:50:00",20.92,44.32,8.33,1.298,926.3,889.1,107.7,836
"2023-06-05 12:00:00",21.32,42.94,8.23,0.982,901.4,822.8,136.9,870
"2023-06-05 12:10:00",21.33,42.67,8.15,1.67,959.9,886.9,129.7,891
"2023-06-05 12:20:00",21.72,41.92,8.23,1.391,1005.9,898.7,159.5,956
"2023-06-05 12:30:00",22.21,41.25,8.44,1.594,1062.1,905.2,205.6,1021
"2023-06-05 12:40:00",22.52,40.02,8.27,1.404,1002.5,765.5,275.9,406.7
"2023-06-05 12:30:00",22.21,41.25,8.44,1.594,1062.1,905.2,205.6,1021
"2023-06-05 12:40:00",22.52,40.02,8.27,1.404,1002.5,765.5,275.9,406.7
"2023-06-05 12:50:00",23.23,39.01,8.52,0.993,1036,895,184.9,1010
"2023-06-05 13:00:00",23.85,37.91,8.65,0.609,1062.5,903.8,202.7,1035
"2023-06-05 13:10:00",23.96,37.65,8.66,0.916,648,310.9,352.5,364.8
"2023-06-05 13:20:00",23.82,37.58,8.51,1.254,1082.1,861.3,265.5,1091
"2023-06-05 13:30:00",23.58,38.23,8.55,0.896,390.6,107.3,289.2,289.2
"2023-06-05 13:40:00",23.44,38.41,8.48,0.79,482.5,68,418.6,396.7
"2023-06-05 13:50:00",23.4,38.44,8.47,0.823,730.2,312.3,438.7,769.2
"2023-06-05 14:00:00",24.14,37.46,8.74,0.912,397.3,55,346.4,377.1
"2023-06-05 14:10:00",24.08,36.89,8.47,1.092,309.5,5.4,304.6,319.3
"2023-06-05 14:20:00",23.5,38.31,8.51,1.562,554.3,168.6,401.4,987
"2023-06-05 14:30:00",23.79,37.79,8.56,1.171,277.4,22,257.7,263.3
"2023-06-05 14:40:00",23.33,38.71,8.51,1.406,387.2,20,369.5,434
"2023-06-05 14:50:00",23.69,37.12,8.2,1.44,419,5.9,413.9,441.7
"2023-06-05 15:00:00",23.68,37.43,8.32,1.138,324.5,0,324.5,343.3
"2023-06-05 15:10:00",23.75,37.36,8.35,1.417,641.1,152.6,513.2,786
"2023-06-05 15:20:00",24.48,35.67,8.32,0.673,1000.7,712.4,416,1175
"2023-06-05 15:30:00",25.56,34.05,8.58,0.618,290.6,0,290.6,297.4
"2023-06-05 15:40:00",25.03,34.6,8.36,0.878,246.7,0,246.7,318.8
"2023-06-05 15:50:00",24.9,35.17,8.48,0.817,493.8,101.9,416.1,529.4
"2023-06-05 16:00:00",25.26,33.95,8.28,0.52,350.6,20.6,335.4,364.2
"2023-06-05 16:10:00",24.73,34.2,7.922,0.881,203.1,0,203.1,232.1
"2023-06-05 16:20:00",24.4,34.95,7.951,1.184,234.1,0,234.1,258.5
"2023-06-05 16:30:00",24.45,34.42,7.766,1.415,485.2,281.2,296.1,294.9
"2023-06-05 16:40:00",25.01,33.83,8.01,0.716,235.3,2.5,233.6,228.5
